"ID","JC_Maths_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","TIPI_Extra_PCG_W2","TIPI_Agreeable_PCG_W2","TIPI_Cons_PCG_W2","TIPI_EmoStab_PCG_W2","TIPI_Open_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2","LC_Maths_Points","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","TIPI_Extra_PCG_W3","TIPI_Agreeable_PCG_W3","TIPI_Cons_PCG_W3","TIPI_EmoStab_PCG_W3","TIPI_Open_PCG_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","Fee_Paying_W3","Mixed_W3","Gender_YP_W3","JC_Maths_Standardized","LC_Maths_Standardized"
5091000,12,95,80,140,0.5,6.5,5.5,0.5,2.5,4,5,5,0,1,0,0,105,30,4,15,1,7,6.5,2,4.5,4,5,5,0,1,0,0,1.28494207741211,1.10963878725428
5107000,9,85,55,124,6.5,7,5.5,7,1,4,2,3,0,0,0,0,20,30,3,10,7,7,4,7,4,4,2,4,0,0,0,0,-0.72045885265303,-1.31026469536334
5111000,8,50,35,99,7,5,4.5,5,7,2,4,2,0,0,0,0,30,22,1,5,6.5,3.5,4,4.5,6.5,2,4,1,0,0,0,0,-1.38892582934141,-1.02557016799656
5112000,12,95,95,140,7,3,4.5,7,3,4,3,5,0,0,0,0,100,39,4,17,5.5,4,4.5,5.5,5.5,4,3,5,0,0,0,0,1.28494207741211,0.967291523570891
5122000,9,60,45,121,7,7,6,7,3.5,4,6,4,0,1,0,0,15,11,2,8,6.5,6,4.5,4.5,6.5,4,6,5,0,1,0,0,-0.72045885265303,-1.45261195904673
5130000,8,55,45,103,7,3,1.5,3.5,3.5,6,5,5,0,1,0,0,45,14,1,6,6,7,6.5,5,7,6,5,5,0,1,0,0,-1.38892582934141,-0.598528376946393
5146000,9,75,50,114,1,1.5,4,1.5,2.5,3,4,2,0,0,1,0,15,23,2,11,4,6.5,4,4,6,3,4,3,0,0,0,0,-0.72045885265303,-1.45261195904673
5147000,8,70,25,110,5,4,3,5,3,3,3,3,0,0,1,0,25,20,2,9,3,4.5,5.5,5.5,4,3,3,4,0,0,1,0,-1.38892582934141,-1.16791743167995
5160000,11,75,45,85,1.5,7,5,3,3.5,3,3,4,0,0,1,0,105,27,3,11,5.5,6.5,4.5,7,3.5,4,3,3,0,0,1,0,0.616475100723727,1.10963878725428
5175000,11,95,60,135,1,7,5.5,4,5.5,3,2,2,0,0,0,0,40,27,3,13,3.5,7,7,5.5,6,3,2,2,0,0,0,0,0.616475100723727,-0.740875640629782
5186000,10,50,55,95,3,2.5,3,6.5,2.5,4,5,4,0,0,1,0,70,17,3,7,5.5,4,5.5,5.5,5,4,5,5,0,0,1,0,-0.0519918759646515,0.113207941470554
5190000,11,70,60,135,3.5,7,7,5.5,3,4,4,5,0,0,1,0,80,21,3,13,6,6.5,7,5.5,4.5,4,4,5,0,0,1,0,0.616475100723727,0.397902468837333
5195000,8,80,65,117,3,3.5,3,7,7,5,3,5,0,0,1,0,15,17,3,11,6,5,6,4.5,6,6,3,5,0,0,1,0,-1.38892582934141,-1.45261195904673
5198000,11,90,90,129,3.5,3,5,1.5,6.5,4,4,3,0,0,1,0,91,21,3,14,4,5.5,7,6,6.5,3,4,4,0,0,1,0,0.616475100723727,0.71106644894079
5201000,8,35,40,107,5.5,3.5,3,4.5,4.5,4,4,4,0,0,1,0,35,22,2,7,3.5,6,4,5,5,4,2,3,0,0,1,0,-1.38892582934141,-0.883222904313172
5202000,9,90,25,121,4,3.5,4.5,2.5,6,3,3,2,0,0,0,0,45,22,2,15,7,6.5,7,6.5,7,3,3,2,0,0,0,0,-0.72045885265303,-0.598528376946393
5203000,12,90,65,99,1,3,7,3,3,5,6,5,0,0,1,0,100,14,3,12,4,5.5,7,6,6.5,5,6,5,0,0,1,0,1.28494207741211,0.967291523570891
5205000,10,45,70,117,4,3.5,3.5,3,7,2,2,1,0,0,1,0,28,28,2,5,3.5,7,6.5,5,7,2,2,2,0,0,1,0,-0.0519918759646515,-1.08250907346992
5206000,9,60,70,110,4,7,5,1,7,1,2,1,1,0,1,0,40,19,4,8,3.5,6.5,5,4.5,5.5,1,1,3,1,0,1,0,-0.72045885265303,-0.740875640629782
5207000,8,55,25,117,7,4,6.5,7,3,3,2,5,1,0,1,0,30,21,3,6,5,5,6.5,7,5.5,3,2,4,1,0,1,0,-1.38892582934141,-1.02557016799656
5214000,11,50,75,140,2.5,1.5,7,5.5,7,5,5,5,0,1,1,0,95,19,2,8,6,5.5,4,5.5,6.5,5,4,5,0,1,1,0,0.616475100723727,0.824944259887501
5217000,9,35,20,129,5.5,3.5,1.5,3,5,3,3,4,0,0,1,0,45,23,4,7,5,4,4.5,3.5,6,3,3,4,0,0,1,0,-0.72045885265303,-0.598528376946393
5220000,11,80,70,110,7,6.5,1.5,0.5,7,5,4,5,0,0,1,0,90,16,4,12,4,7,6.5,6.5,7,5,4,5,0,0,1,0,0.616475100723727,0.682596996204112
5223000,10,50,55,128,3.5,3.5,2.5,7,6,3,2,5,0,0,1,0,35,18,2,7,4.5,6.5,2.5,6.5,4.5,3,2,4,0,0,1,0,-0.0519918759646515,-0.883222904313172
5224000,11,85,65,124,1.5,7,6.5,5.5,2,2,3,4,0,0,1,0,45,23,2,14,3,7,6.5,4,4,2,3,5,0,0,1,0,0.616475100723727,-0.598528376946393
5238000,8,90,75,121,2.5,2.5,1,5.5,3,4,2,5,0,0,0,0,25,26,3,14,5,7,4,4.5,6.5,3,2,2,0,0,0,0,-1.38892582934141,-1.16791743167995
5245000,10,60,45,99,3,5.5,7,4,3.5,4,5,4,0,0,0,0,50,23,2,11,2.5,4.5,5.5,4.5,6.5,4,5,4,0,0,0,0,-0.0519918759646515,-0.456181113263003
5246000,12,95,50,129,7,6.5,5,4.5,7,6,6,5,0,1,1,0,115,21,4,14,5,5,6,5,6.5,6,6,5,0,1,1,0,1.28494207741211,1.39433331462106
5247000,12,100,90,145,7,5,5,7,7,4,3,5,0,0,1,0,91,22,2,11,7,7,7,5,6,4,3,5,0,0,1,0,1.28494207741211,0.71106644894079
5249000,11,90,45,124,1.5,7,7,5,3.5,4,4,4,0,0,0,0,90,16,1,11,3,7,5,7,4.5,3,4,4,0,0,0,0,0.616475100723727,0.682596996204112
5263000,11,90,55,140,7,7,3.5,6,7,5,6,4,0,0,0,0,113,37,3,13,7,6.5,4,6.5,7,6,6,5,0,0,0,0,0.616475100723727,1.3373944091477
5270000,10,60,90,114,6.5,6,5,3,3,4,3,3,0,0,1,0,56,22,4,5,6.5,6,5,6.5,6.5,5,3,3,0,0,1,0,-0.0519918759646515,-0.285364396842936
5278000,9,60,30,117,1,6.5,6.5,1.5,1.5,3,3,3,0,0,0,0,20,14,1,7,5,7,5.5,4.5,4.5,3,3,3,0,0,0,0,-0.72045885265303,-1.31026469536334
5281000,8,30,40,114,0.5,7,7,4,3,3,2,1,0,0,0,0,20,23,3,6,3,6,5,3,4,3,2,1,0,0,0,0,-1.38892582934141,-1.31026469536334
5282000,11,40,40,129,2.5,4.5,7,4.5,7,4,3,3,0,0,0,0,110,19,2,4,4,4.5,7,4.5,6.5,5,3,3,0,0,0,0,0.616475100723727,1.25198605093767
5300000,10,70,40,124,3.5,7,1.5,3.5,5.5,3,3,1,0,0,1,0,80,16,4,12,7,5,5,7,7,3,3,2,0,0,1,0,-0.0519918759646515,0.397902468837333
5317000,9,85,75,114,3.5,1.5,6.5,7,7,5,6,4,0,0,0,0,15,22,3,10,6.5,6,5.5,5,5.5,5,6,4,0,0,0,0,-0.72045885265303,-1.45261195904673
5320000,9,70,65,110,4,7,6.5,1,5.5,4,2,3,0,0,0,0,35,21,3,9,6,7,7,5,7,4,2,4,0,0,0,0,-0.72045885265303,-0.883222904313172
5336000,12,95,85,145,7,6.5,5,7,7,6,6,5,0,0,0,0,115,23,4,13,6.5,7,6.5,7,7,6,6,4,0,0,0,0,1.28494207741211,1.39433331462106
5338000,11,100,90,129,4.5,7,7,6.5,7,3,6,5,0,0,1,0,115,21,4,13,4.5,7,5.5,6.5,6.5,3,5,4,0,0,1,0,0.616475100723727,1.39433331462106
5349000,12,85,80,129,7,6.5,7,7,3.5,5,3,4,0,0,1,0,110,26,4,10,7,7,6.5,7,7,5,3,5,0,0,1,0,1.28494207741211,1.25198605093767
5350000,11,90,70,140,3,5,1,5.5,3.5,3,3,3,0,0,1,0,100,32,4,8,4.5,6.5,7,4.5,7,3,3,4,0,0,1,0,0.616475100723727,0.967291523570891
5357000,12,95,95,140,3,5.5,7,4.5,7,6,3,4,0,0,1,0,100,31,4,14,4.5,6.5,5.5,5,4.5,6,3,5,0,0,1,0,1.28494207741211,0.967291523570891
5361000,11,85,50,140,3.5,6.5,3.5,6.5,7,4,6,3,0,0,1,0,45,29,3,15,6.5,6,6.5,6,7,3,6,5,0,0,1,0,0.616475100723727,-0.598528376946393
5380000,8,20,15,128,7,7,7,7,7,4,4,5,0,0,1,0,30,38,1,8,4.5,6.5,6.5,7,4,3,3,3,0,0,1,0,-1.38892582934141,-1.02557016799656
5386000,9,95,65,129,1.5,5.5,1,3.5,3,3,3,4,0,0,0,0,46,33,3,12,4,4,3,2.5,6.5,4,3,3,0,0,0,0,-0.72045885265303,-0.570058924209715
5390000,11,60,65,124,4,3.5,7,7,3.5,4,4,4,0,0,0,0,85,22,3,9,5,6.5,6.5,6.5,6.5,3,4,5,0,0,0,0,0.616475100723727,0.540249732520723
5404000,10,90,55,129,7,7,7,7,7,4,4,4,0,0,0,0,75,16,3,10,6.5,6.5,4.5,4,4.5,3,3,4,0,0,0,0,-0.0519918759646515,0.255555205153944
5410000,10,85,60,95,5.5,2,4,5,3.5,3,4,5,0,1,1,0,46,23,2,6,4.5,4,6,3.5,3.5,3,4,5,0,1,1,0,-0.0519918759646515,-0.570058924209715
5416000,11,95,85,131,3.5,1.5,2.5,3,4,6,6,5,0,0,0,0,110,22,4,12,3,4,4.5,4,5,6,6,4,0,0,0,0,0.616475100723727,1.25198605093767
5417000,11,100,70,129,4.5,5,5,5,3.5,3,4,5,0,0,0,0,100,26,3,15,4.5,7,4.5,6,7,3,5,5,0,0,0,0,0.616475100723727,0.967291523570891
5419000,10,75,60,117,7,7,7,5,4,4,2,2,0,0,0,0,45,21,3,12,5,7,4.5,5,7,3,2,3,0,0,0,0,-0.0519918759646515,-0.598528376946393
5422000,8,65,50,103,1.5,7,5,5,2,3,2,1,0,0,0,0,28,25,2,7,4,7,4.5,7,4,3,1,1,0,0,0,0,-1.38892582934141,-1.08250907346992
5426000,10,85,75,129,6,3,2.5,5,2.5,4,4,2,0,0,0,0,35,15,3,7,4,7,7,7,6.5,4,3,3,0,0,0,0,-0.0519918759646515,-0.883222904313172
5428000,10,70,50,117,6.5,7,5,5.5,5.5,4,4,4,0,0,0,0,80,27,2,10,6,5,5,7,5,3,3,3,1,0,1,0,-0.0519918759646515,0.397902468837333
5430000,10,85,85,114,6,7,7,6,7,3,3,3,0,0,1,0,81,27,3,8,5,5,7,5,7,3,3,3,0,0,1,0,-0.0519918759646515,0.426371921574011
5445000,10,30,75,135,7,7,7,7,6.5,2,3,4,0,0,0,0,45,20,3,5,6,7,5,4,6.5,2,4,3,0,0,0,0,-0.0519918759646515,-0.598528376946393
5447000,11,75,95,114,5,2.5,4,1.5,5.5,5,6,5,0,0,0,0,85,21,2,6,2,7,6.5,3.5,4.5,5,6,5,0,0,0,0,0.616475100723727,0.540249732520723
5452000,11,75,50,121,7,7,7,7,3.5,3,3,2,0,0,1,0,60,32,3,11,6,7,7,7,7,3,3,1,0,0,1,0,0.616475100723727,-0.171486585896225
5463000,8,40,30,121,3,6.5,3,3.5,5.5,4,5,5,0,0,0,0,30,19,2,6,7,4.5,5,4.5,6,4,4,5,0,0,0,0,-1.38892582934141,-1.02557016799656
5464000,10,75,65,129,1.5,5,3.5,1,7,6,3,5,0,0,0,0,81,22,2,13,4.5,7,3,1.5,5.5,6,3,5,0,0,0,0,-0.0519918759646515,0.426371921574011
5466000,11,50,75,124,1.5,7,7,7,6.5,3,4,4,0,0,0,0,40,21,2,7,4,7,7,7,7,3,5,4,0,0,0,0,0.616475100723727,-0.740875640629782
5469000,10,80,85,131,6,5,5,1.5,2.5,3,6,5,0,0,0,0,50,21,3,10,7,4.5,7,4.5,4.5,3,6,4,0,0,0,0,-0.0519918759646515,-0.456181113263003
5476000,6,45,55,121,1.5,3,7,1,3,6,3,4,0,0,1,0,28,19,1,10,2,7,6.5,4,4.5,6,3,5,0,0,1,0,-2.72585978271817,-1.08250907346992
5478000,12,85,85,140,1,7,7,6.5,6.5,3,3,4,0,0,1,0,102,21,4,17,1.5,4.5,7,5,3.5,3,3,5,0,0,1,0,1.28494207741211,1.02423042904425
5479000,12,35,60,97,0.5,6.5,7,7,7,5,5,3,0,0,1,0,113,18,3,10,4,6,7,6.5,4.5,5,5,4,0,0,1,0,1.28494207741211,1.3373944091477
5480000,9,55,65,124,6,7,4.5,4,6.5,3,3,4,0,0,1,0,45,20,3,12,6,6,4,7,5.5,3,3,4,0,0,1,0,-0.72045885265303,-0.598528376946393
5489000,10,60,75,135,7,7,5,6,4.5,3,3,5,0,0,1,0,50,22,3,9,7,5,6,5,7,3,3,4,0,0,1,0,-0.0519918759646515,-0.456181113263003
5497000,10,60,35,161,4.5,7,5,5,3.5,3,3,4,0,0,0,0,30,24,3,6,3.5,6.5,6,4.5,6,3,3,3,0,0,0,0,-0.0519918759646515,-1.02557016799656
5500000,8,30,55,135,3.5,5,1.5,3,3.5,3,4,4,0,0,1,0,37,17,2,4,6.5,4.5,3.5,3,5.5,3,4,4,0,0,1,0,-1.38892582934141,-0.826283998839816
5503000,5,40,30,103,4,4,2,4.5,3.5,5,1,4,0,0,1,0,0,13,0,8,3,4.5,3,4,5.5,5,1,4,0,0,1,0,-3.39432675940655,-1.8796537500969
5505000,11,25,30,95,1,7,3,5,3,3,3,3,0,0,1,0,85,17,3,3,5.5,7,4.5,6.5,5,3,3,2,0,0,1,0,0.616475100723727,0.540249732520723
5520000,10,45,50,114,5.5,1,6.5,1,7,4,3,3,0,0,1,0,28,24,2,7,7,4.5,5,6.5,6.5,3,3,2,0,0,1,0,-0.0519918759646515,-1.08250907346992
5521000,9,55,25,89,2.5,4,1.5,4,1,3,1,2,0,0,1,0,30,24,2,7,4.5,5,5,5,6,3,1,1,0,0,1,0,-0.72045885265303,-1.02557016799656
5523000,8,65,50,117,7,5,5,2.5,2,3,4,2,0,0,1,0,40,25,3,9,7,6,5.5,4.5,7,3,4,2,0,0,1,0,-1.38892582934141,-0.740875640629782
5535000,8,35,55,110,3,7,5,1.5,5.5,4,4,4,0,0,0,0,20,17,4,6,2,6.5,6.5,5.5,4,4,4,4,0,0,0,0,-1.38892582934141,-1.31026469536334
5543000,10,60,95,124,3,6.5,3.5,3,3,4,4,5,0,0,0,0,56,23,1,5,6,6.5,6.5,6,6.5,4,4,5,0,0,0,0,-0.0519918759646515,-0.285364396842936
5568000,10,65,45,129,7,7,1,6,7,4,3,3,0,0,0,0,70,29,2,13,7,7,5.5,5,7,4,3,3,0,0,0,0,-0.0519918759646515,0.113207941470554
5572000,12,75,80,135,3,7,3,2,2,3,6,5,0,0,0,0,110,28,4,9,5.5,7,7,6.5,5,3,6,5,0,0,0,0,1.28494207741211,1.25198605093767
5574000,10,80,75,140,4.5,3.5,6.5,3,7,3,2,2,0,0,0,0,30,31,3,12,6,6,4.5,6,6,3,3,2,0,0,0,0,-0.0519918759646515,-1.02557016799656
5576000,11,70,85,129,7,3,6.5,7,2,4,5,5,0,0,0,0,71,19,4,8,6.5,7,6.5,6,5,5,5,5,0,0,0,0,0.616475100723727,0.141677394207232
5586000,9,80,80,124,7,3.5,4,5,7,4,4,5,1,0,1,0,95,25,4,17,4.5,6,5.5,6,6,3,4,5,0,0,1,0,-0.72045885265303,0.824944259887501
5587000,11,60,60,131,4.5,6,2.5,3,4.5,6,3,2,0,0,0,0,91,22,2,6,5,6,4,6,4,6,3,4,0,0,0,0,0.616475100723727,0.71106644894079
5592000,9,80,55,135,3,7,7,1,7,4,3,5,0,0,0,0,30,16,2,5,4,6.5,4.5,5,6.5,3,2,4,0,0,0,0,-0.72045885265303,-1.02557016799656
5599000,10,65,40,124,5,1,6.5,6.5,1,6,5,5,0,0,0,0,60,20,3,12,3.5,6,7,7,5,6,4,5,0,0,0,0,-0.0519918759646515,-0.171486585896225
5602000,6,35,40,95,7,7,7,5,3.5,4,4,4,0,0,1,0,0,28,0,5,6.5,7,7,7,7,3,4,3,0,0,1,0,-2.72585978271817,-1.8796537500969
5608000,10,60,45,121,7,4,6,5,7,4,4,5,0,0,0,0,45,17,3,11,7,7,7,7,7,4,3,5,0,0,0,0,-0.0519918759646515,-0.598528376946393
5610000,10,45,25,124,1,6.5,7,7,7,3,6,4,0,0,1,0,80,23,4,11,6,5,6.5,5.5,6,3,6,5,0,0,1,0,-0.0519918759646515,0.397902468837333
5630000,11,85,45,103,4,7,6.5,7,1.5,4,3,4,0,0,0,0,46,25,3,17,6,7,6.5,6.5,4,4,3,5,0,0,0,0,0.616475100723727,-0.570058924209715
5634000,12,80,65,117,3,5,3.5,2.5,4,6,4,5,0,0,0,0,102,27,3,11,4.5,6.5,7,3,6.5,6,4,5,0,0,0,0,1.28494207741211,1.02423042904425
5641000,7,85,40,95,4,7,3,1.5,3.5,4,4,5,0,0,1,0,15,17,1,8,5.5,7,4,5.5,6,4,3,5,0,0,1,0,-2.05739280602979,-1.45261195904673
5642000,10,65,50,107,2.5,4,7,1.5,4,4,3,5,0,0,1,0,46,25,3,5,4,4,7,4,2.5,4,3,5,0,0,1,0,-0.0519918759646515,-0.570058924209715
5650000,6,25,30,117,1.5,1.5,6.5,4.5,6.5,3,3,5,0,0,1,0,0,20,1,7,6.5,4.5,6.5,4,5,3,3,3,0,0,1,0,-2.72585978271817,-1.8796537500969
5651000,9,50,40,124,1,7,6.5,4.5,7,3,3,2,0,0,1,0,20,27,3,9,4.5,6.5,4,4.5,6.5,3,3,1,0,0,1,0,-0.72045885265303,-1.31026469536334
5652000,11,55,90,124,3,6.5,5.5,6.5,3,5,3,3,0,0,0,0,46,18,3,8,6,7,7,7,6.5,5,3,3,0,0,0,0,0.616475100723727,-0.570058924209715
5653000,11,70,20,135,2.5,3,6.5,3,3,4,3,5,0,0,0,0,37,17,3,4,5.5,7,6.5,5,7,4,4,3,0,0,0,0,0.616475100723727,-0.826283998839816
5654000,9,40,25,95,4,7,7,5,7,3,3,3,0,0,0,0,28,15,1,5,4,5,5,5,6,3,3,1,0,0,0,0,-0.72045885265303,-1.08250907346992
5656000,11,85,55,145,3.5,7,0.5,3,7,4,4,5,0,0,0,0,75,21,3,8,7,5,3,2,5,4,4,5,0,0,0,0,0.616475100723727,0.255555205153944
5664000,11,95,65,124,7,5,6.5,6.5,7,3,3,3,0,0,1,0,46,24,4,13,6,7,4,4.5,6,3,3,3,0,0,1,0,0.616475100723727,-0.570058924209715
5667000,9,40,25,97,4,5,5,5,6,3,3,5,0,0,0,0,20,15,2,9,4.5,7,6.5,4,3.5,3,3,5,0,0,0,0,-0.72045885265303,-1.31026469536334
5674000,10,60,70,129,1.5,5,3,1,7,3,3,4,0,0,0,0,46,29,3,10,3.5,5,3.5,1.5,5.5,3,3,5,0,0,0,0,-0.0519918759646515,-0.570058924209715
5675000,12,95,35,117,4,7,7,5.5,5.5,5,5,4,0,0,1,0,105,18,3,13,5.5,7,7,6.5,7,4,5,2,0,0,1,0,1.28494207741211,1.10963878725428
5680000,10,85,45,99,5.5,3.5,4.5,7,7,3,3,3,0,0,1,0,45,29,1,7,6.5,6.5,4.5,7,7,3,3,2,0,0,1,0,-0.0519918759646515,-0.598528376946393
5685000,6,75,30,114,7,7,0.5,3.5,6.5,3,3,5,0,1,0,0,0,21,3,8,6.5,7,4.5,7,4.5,2,3,4,0,0,1,0,-2.72585978271817,-1.8796537500969
5701000,8,40,20,103,1.5,3,1.5,1.5,2.5,3,3,1,0,0,0,0,25,24,2,7,4.5,4,4,4.5,6,3,3,1,0,0,0,0,-1.38892582934141,-1.16791743167995
5702000,11,35,60,121,2.5,3.5,1.5,3.5,2.5,3,2,3,0,0,0,0,71,21,4,8,6.5,6.5,4.5,6.5,3.5,3,2,2,0,0,0,0,0.616475100723727,0.141677394207232
5705000,10,55,20,135,6.5,4.5,3,2.5,3.5,5,5,4,0,0,1,0,28,27,2,8,5.5,4.5,6.5,4.5,6,4,5,5,0,0,1,0,-0.0519918759646515,-1.08250907346992
5707000,10,60,65,124,7,4.5,7,3,7,5,3,1,0,0,1,0,46,37,3,6,4,7,5,1,6,5,3,2,0,0,1,0,-0.0519918759646515,-0.570058924209715
5708000,10,70,40,99,6.5,7,7,1,7,3,3,5,0,0,1,0,30,26,3,8,7,7,6,5,6.5,3,3,5,0,0,1,0,-0.0519918759646515,-1.02557016799656
5709000,11,90,80,154,4.5,7,7,6.5,7,4,2,1,0,0,1,0,100,23,4,10,4.5,5,7,4.5,5,4,4,3,0,0,1,0,0.616475100723727,0.967291523570891
5724000,8,70,30,95,7,4,3.5,2,6.5,6,4,5,0,1,0,0,28,23,1,5,5,5,3,2.5,5.5,6,4,4,0,1,0,0,-1.38892582934141,-1.08250907346992
5744000,10,50,30,121,1,7,7,5,2.5,3,3,5,0,0,0,0,40,22,0,6,2.5,2.5,7,1,2.5,3,3,5,0,0,0,0,-0.0519918759646515,-0.740875640629782
5753000,9,55,65,129,2.5,7,7,4.5,3.5,6,5,5,0,1,1,0,100,21,2,9,3.5,6.5,7,4,6,6,5,5,0,1,1,0,-0.72045885265303,0.967291523570891
5754000,7,60,35,97,3.5,4,1.5,1,6,5,3,4,0,1,0,0,15,18,1,8,7,5,4,4.5,6.5,5,3,5,0,1,0,0,-2.05739280602979,-1.45261195904673
5759000,5,15,35,107,4,7,4,3.5,6.5,3,5,5,0,0,0,0,0,20,0,5,5,4,4,5.5,5,5,5,4,0,0,0,0,-3.39432675940655,-1.8796537500969
5765000,8,70,40,110,7,3,3,5.5,6.5,3,3,1,0,1,0,0,20,24,2,8,6.5,6.5,6.5,5.5,4.5,3,3,4,0,1,0,0,-1.38892582934141,-1.31026469536334
5767000,10,95,90,129,1.5,7,5,7,7,5,4,2,0,0,0,0,81,22,3,14,4.5,7,5,5,6.5,5,3,3,0,1,0,0,-0.0519918759646515,0.426371921574011
5771000,11,75,85,114,7,3.5,7,3.5,1.5,6,4,5,0,0,0,0,60,27,1,6,5.5,7,7,5,6.5,5,4,2,0,0,0,0,0.616475100723727,-0.171486585896225
5773000,11,75,50,117,3,3,7,6,5,2,4,2,0,0,1,0,35,25,1,12,2,6.5,4.5,5,5.5,2,4,3,0,0,1,0,0.616475100723727,-0.883222904313172
5774000,11,90,70,107,3.5,7,5,1.5,5.5,5,5,4,0,0,0,0,105,22,2,11,7,5,6,6,6,5,5,5,0,0,1,0,0.616475100723727,1.10963878725428
5789000,11,65,60,99,5,7,2.5,5.5,3,3,2,2,0,1,1,0,20,15,2,9,4,5.5,6.5,6,6,3,1,5,0,1,1,0,0.616475100723727,-1.31026469536334
5791000,11,90,40,129,0.5,5,4.5,7,6,3,3,5,0,0,0,0,20,24,2,9,3.5,4,3,5,7,3,3,3,0,0,0,0,0.616475100723727,-1.31026469536334
5793000,11,95,80,131,3,5.5,5.5,6.5,1.5,6,6,3,0,0,0,0,100,22,4,12,3,5.5,6.5,3,6,6,6,5,0,0,0,0,0.616475100723727,0.967291523570891
5796000,10,95,60,135,3.5,6.5,7,4,5,4,3,4,0,0,0,0,71,13,3,12,6,4.5,4.5,4.5,4.5,4,3,3,0,0,0,0,-0.0519918759646515,0.141677394207232
5797000,12,85,70,129,1.5,7,7,1.5,4,4,2,5,0,0,0,0,113,19,3,16,1,6.5,6.5,5,3,4,3,4,0,0,0,0,1.28494207741211,1.3373944091477
5800000,12,45,75,110,5,7,7,3.5,3.5,4,4,3,0,0,0,0,110,22,4,8,3,5,4,4.5,3.5,4,4,4,0,0,0,0,1.28494207741211,1.25198605093767
5801000,9,65,55,117,2.5,7,7,5,1,6,6,5,0,0,0,0,40,18,2,8,6.5,6.5,7,5,4.5,6,6,5,0,0,0,0,-0.72045885265303,-0.740875640629782
5802000,10,35,40,140,1.5,3.5,7,1.5,3.5,5,3,3,0,0,0,0,45,33,2,8,2,6.5,7,3.5,6,5,3,3,0,0,0,0,-0.0519918759646515,-0.598528376946393
5828000,10,95,80,161,1.5,7,4.5,7,5.5,6,5,4,0,0,0,0,102,33,2,17,3.5,6.5,4,7,6.5,6,5,4,0,0,0,0,-0.0519918759646515,1.02423042904425
5831000,10,55,45,117,4,1,6.5,3,3.5,5,3,5,0,0,0,0,37,18,3,6,4,5,1.5,2,2.5,5,3,5,0,0,0,0,-0.0519918759646515,-0.826283998839816
5842000,11,75,75,95,5,2,0.5,1.5,5.5,6,5,3,0,0,0,0,95,21,4,13,6,5.5,5,4.5,5,6,4,4,0,0,0,0,0.616475100723727,0.824944259887501
5849000,8,25,0,121,6.5,6,1.5,5,6,4,5,5,0,0,0,0,46,25,0,7,2.5,7,3.5,5,5,4,5,5,0,0,0,0,-1.38892582934141,-0.570058924209715
5850000,11,90,65,135,1.5,7,5,7,7,6,4,1,0,1,0,0,81,30,3,14,4.5,6.5,6.5,7,7,6,4,5,0,1,1,0,0.616475100723727,0.426371921574011
5852000,9,45,35,99,4,3.5,4.5,4.5,1,3,3,5,0,0,1,0,20,21,0,8,5.5,4.5,3,4,5.5,3,3,4,0,0,1,0,-0.72045885265303,-1.31026469536334
5853000,10,55,50,95,7,3.5,7,7,3.5,3,3,5,0,0,0,0,85,14,2,7,4.5,6.5,7,5.5,7,3,3,5,0,0,0,0,-0.0519918759646515,0.540249732520723
5873000,11,80,60,114,7,5.5,7,6,4,3,2,2,0,0,1,0,60,29,3,7,4.5,3,7,1.5,4,3,2,3,0,0,1,0,0.616475100723727,-0.171486585896225
5875000,10,60,60,95,4.5,7,4.5,4.5,5,3,4,1,0,0,0,0,75,19,2,8,3.5,7,4.5,5.5,6.5,3,4,5,0,0,0,0,-0.0519918759646515,0.255555205153944
5878000,7,25,15,121,2.5,4,6.5,5,3,3,2,4,0,0,1,0,20,18,0,6,3,4,3.5,5.5,2.5,3,2,4,0,0,1,0,-2.05739280602979,-1.31026469536334
5881000,10,45,55,129,3.5,1.5,4,5.5,3.5,5,3,3,0,0,1,0,81,17,3,6,5,7,5.5,4.5,6.5,5,3,4,0,0,1,0,-0.0519918759646515,0.426371921574011
5883000,12,85,55,121,3,3,7,5,5.5,4,6,5,0,0,1,0,105,24,3,13,3.5,6.5,7,7,6.5,6,4,5,0,1,1,0,1.28494207741211,1.10963878725428
5902000,8,70,60,95,7,7,4.5,7,7,4,4,4,0,0,1,0,45,25,2,7,6.5,5.5,6,7,4.5,4,3,3,0,0,1,0,-1.38892582934141,-0.598528376946393
5918000,10,65,75,110,4.5,7,1,1.5,5,2,4,4,0,0,1,0,46,26,3,8,7,6,4,6,6.5,2,4,3,0,0,1,0,-0.0519918759646515,-0.570058924209715
5919000,9,60,65,117,3.5,3,1,5,2.5,3,3,4,0,0,1,0,46,20,3,10,7,6.5,4,6.5,6,3,3,4,0,0,1,0,-0.72045885265303,-0.570058924209715
5921000,11,70,80,135,4.5,5,7,5,7,3,5,4,0,0,1,0,102,21,4,10,4.5,6.5,7,6,6,3,5,4,0,0,1,0,0.616475100723727,1.02423042904425
