"ID","JC_English_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","TIPI_Extra_PCG_W2","TIPI_Agreeable_PCG_W2","TIPI_Cons_PCG_W2","TIPI_EmoStab_PCG_W2","TIPI_Open_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2","LC_English_Points","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","TIPI_Extra_PCG_W3","TIPI_Agreeable_PCG_W3","TIPI_Cons_PCG_W3","TIPI_EmoStab_PCG_W3","TIPI_Open_PCG_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","Fee_Paying_W3","Mixed_W3","Gender_YP_W3","JC_English_Standardized","LC_English_Standardized"
6599000,11,75,95,140,5,7,4.5,7,4.5,3,3,5,0,0,0,0,90,24,2,12,7,7,6.5,7,7,3,3,4,0,0,0,0,0.59790895742049,1.33287008862219
6603000,11,85,65,114,3,3,3,1.5,2,5,3,4,0,1,0,0,95,20,3,13,3,5,5,5.5,4,5,3,3,0,1,0,0,0.59790895742049,1.51033551268691
6605000,11,75,95,129,5.5,3.5,3,7,6,6,5,5,0,0,0,0,37,28,4,8,6.5,2,7,4,7,6,5,4,0,0,0,0,0.59790895742049,-0.548263406463833
6628000,10,35,50,135,7,7,7,3.5,7,4,3,3,0,0,1,0,40,25,2,6,5,7,7,7,7,4,4,5,0,0,1,0,-0.286290168315587,-0.441784152025001
6631000,10,35,60,103,1.5,7,7,7,4.5,6,6,5,0,0,0,0,91,20,3,5,5,7,7,7,5.5,6,6,4,0,0,0,0,-0.286290168315587,1.36836317343513
6650000,9,60,25,10,6,5.5,4,4,3,3,3,1,0,0,0,0,15,21,1,7,5.5,3.5,5.5,4,5.5,3,1,3,0,0,0,0,-1.17048929405166,-1.3291112723486
6656000,11,75,60,129,1,7,4,7,3.5,3,4,5,0,0,1,0,30,19,4,11,4,3.5,4.5,3.5,5,3,3,4,0,0,1,0,0.59790895742049,-0.796715000154439
6657000,12,70,85,114,4.5,1,7,1,7,6,4,5,0,0,1,0,30,31,3,11,2,7,7,5.5,6,6,3,3,0,0,1,0,1.48210808315657,-0.796715000154439
6659000,12,65,50,128,4,7,1.5,7,7,4,3,4,0,0,1,0,85,21,3,12,6,7,5,6.5,6.5,4,2,3,0,0,1,0,1.48210808315657,1.15540466455747
6666000,10,80,75,117,7,7,3.5,7,7,4,4,2,0,0,1,0,37,17,3,7,4.5,6,5.5,6,5,4,4,2,0,0,1,0,-0.286290168315587,-0.548263406463833
6671000,9,75,15,129,1.5,7,1.5,7,5.5,5,3,3,0,0,0,0,45,23,1,13,3.5,6.5,5,5.5,6.5,5,3,2,0,0,0,0,-1.17048929405166,-0.264318727960282
6673000,10,65,30,103,6.5,5,3.5,6,7,3,3,4,0,0,1,0,45,24,2,5,7,6.5,2.5,6,7,3,3,5,0,0,1,0,-0.286290168315587,-0.264318727960282
6675000,12,70,55,117,4,2.5,4.5,1,5,6,6,5,0,0,0,0,45,19,3,13,4,5,4,5.5,6.5,5,5,5,0,0,1,0,1.48210808315657,-0.264318727960282
6676000,10,55,70,121,4,4.5,1.5,3.5,5.5,3,3,3,0,0,0,0,71,21,2,5,5.5,2.5,5.5,4,4,3,3,4,0,0,0,0,-0.286290168315587,0.658501477176257
6679000,12,80,40,121,2.5,3.5,1.5,7,3.5,6,5,5,0,0,1,0,71,16,3,6,6.5,7,7,7,6.5,6,5,4,0,0,1,0,1.48210808315657,0.658501477176257
6680000,10,75,55,117,4.5,7,5.5,6.5,3.5,5,5,4,0,0,1,0,37,25,3,7,4,4.5,4.5,7,6.5,5,5,5,0,0,1,0,-0.286290168315587,-0.548263406463833
6691000,11,95,80,107,7,1.5,3.5,7,3.5,4,4,3,0,0,1,0,40,21,3,11,7,4.5,4.5,7,7,3,4,3,0,0,1,0,0.59790895742049,-0.441784152025001
6692000,11,95,55,140,4.5,7,7,3.5,3.5,4,5,4,0,0,0,0,81,39,4,13,5.5,7,6.5,6,7,4,5,4,0,0,0,0,0.59790895742049,1.0134323253057
6713000,6,15,25,92,0.5,3.5,2.5,4,1,5,3,4,0,0,1,0,0,20,0,3,3.5,6,5,3,4.5,5,3,4,0,0,1,0,-3.82308667125989,-1.86150754454275
6714000,10,45,40,117,0.5,2,6.5,5.5,3,3,2,4,0,0,1,0,20,22,2,7,4,6.5,7,4,6,3,3,4,0,0,1,0,-0.286290168315587,-1.15164584828388
6722000,7,65,20,99,3.5,5,2.5,2.5,5,4,2,3,0,0,1,0,15,18,1,6,3.5,5,3,4.5,6,3,2,2,0,0,1,0,-2.93888754552382,-1.3291112723486
6726000,10,65,60,117,3.5,3.5,5,7,7,3,3,3,0,0,0,0,40,18,3,6,6,6,4.5,7,4.5,3,3,4,0,0,0,0,-0.286290168315587,-0.441784152025001
6728000,10,70,35,103,1,7,5,5,3,2,2,2,0,0,0,0,0,21,1,7,4.5,7,4.5,4.5,7,2,2,3,0,0,0,0,-0.286290168315587,-1.86150754454275
6733000,10,90,65,140,6.5,5,0.5,3.5,7,4,4,5,0,1,1,0,91,25,4,15,5.5,4.5,4.5,5.5,6.5,4,4,4,0,1,1,0,-0.286290168315587,1.36836317343513
6741000,11,65,45,92,2.5,7,7,5,7,3,5,5,0,0,0,0,60,25,3,9,4.5,7,7,7,6.5,3,5,5,0,0,0,0,0.59790895742049,0.268077544233875
6749000,10,40,30,114,7,7,2.5,3.5,7,4,2,3,1,0,1,0,35,21,2,6,7,7,5,7,6,5,2,5,1,0,1,0,-0.286290168315587,-0.61924957608972
6752000,12,100,70,114,3.5,3.5,1.5,7,2,3,5,1,0,0,0,0,71,14,4,7,2.5,7,7,1.5,5,3,6,3,0,0,0,0,1.48210808315657,0.658501477176257
6753000,11,40,40,95,4.5,3,4.5,3.5,4,3,3,2,0,0,0,0,80,22,1,9,6.5,4.5,4,6.5,5.5,3,3,4,0,0,0,0,0.59790895742049,0.977939240492751
6758000,12,95,80,145,7,1,5,6.5,7,6,6,5,0,0,1,0,91,33,3,17,2.5,4,5.5,2,4.5,5,5,5,0,0,1,0,1.48210808315657,1.36836317343513
6788000,11,50,45,107,3,3,5,3,5.5,4,2,3,0,0,0,0,45,29,2,8,4.5,4.5,4.5,5,5.5,6,2,4,0,0,0,0,0.59790895742049,-0.264318727960282
6792000,10,20,15,107,7,3.5,3,3,7,6,5,5,0,1,1,0,45,17,1,6,6.5,7,4,4.5,7,6,5,4,0,1,1,0,-0.286290168315587,-0.264318727960282
6802000,10,60,50,114,3.5,3.5,1,5,6.5,5,6,5,0,0,1,0,45,15,1,12,4.5,6,4.5,6,4,5,4,5,0,0,1,0,-0.286290168315587,-0.264318727960282
6804000,10,75,60,124,3,4.5,1.5,3.5,3,5,5,3,0,0,1,0,46,25,2,8,6,5,4.5,5,5.5,5,5,3,0,0,1,0,-0.286290168315587,-0.228825643147338
6806000,11,60,75,95,4,5.5,6.5,4.5,7,6,6,3,0,0,0,0,30,36,3,8,3,6.5,7,5.5,6.5,5,5,4,0,0,0,0,0.59790895742049,-0.796715000154439
6815000,12,80,70,135,1.5,2.5,1.5,1.5,6,5,5,3,0,0,1,0,46,30,3,9,4.5,4.5,5,6,5.5,5,5,3,0,0,1,0,1.48210808315657,-0.228825643147338
6821000,11,75,60,97,1.5,6.5,5,5,5.5,5,4,5,0,0,0,0,80,20,2,11,6.5,6.5,4.5,6,7,5,4,3,0,0,0,0,0.59790895742049,0.977939240492751
6837000,10,45,55,124,2.5,3,1.5,2.5,5.5,3,3,3,0,0,1,0,81,15,1,11,2.5,5,4.5,4.5,5.5,3,3,5,0,0,1,0,-0.286290168315587,1.0134323253057
6854000,10,80,70,135,5,5,1.5,2,5,3,4,3,0,0,0,0,81,19,3,14,4.5,4,3.5,4.5,5.5,3,4,1,0,0,0,0,-0.286290168315587,1.0134323253057
6856000,11,75,40,114,3.5,6.5,5,6,1,4,4,3,0,0,0,0,37,27,2,10,4.5,7,7,6.5,7,4,4,4,0,0,0,0,0.59790895742049,-0.548263406463833
6858000,12,100,70,117,1,7,2,1.5,4.5,5,4,5,0,0,0,0,85,25,4,17,3.5,6,7,4,5,5,3,4,0,0,0,0,1.48210808315657,1.15540466455747
6866000,10,70,50,129,3.5,7,3.5,3,7,3,3,1,0,0,0,0,40,18,3,8,6,5,4,4.5,7,3,3,1,0,0,0,0,-0.286290168315587,-0.441784152025001
6868000,10,60,30,99,3.5,3,7,4,7,4,3,4,0,0,0,0,81,23,2,9,3,7,6.5,4.5,4,4,3,4,0,0,0,0,-0.286290168315587,1.0134323253057
6870000,10,60,30,110,3.5,3.5,4.5,6,6,3,3,4,0,1,1,0,30,23,2,10,4.5,5,5,6,7,3,3,4,0,1,1,0,-0.286290168315587,-0.796715000154439
6871000,10,50,30,124,1,3.5,3,1,7,3,2,2,0,0,0,0,50,17,2,9,7,5,5.5,4.5,6.5,3,2,2,0,0,0,0,-0.286290168315587,-0.0868533038955631
6875000,10,45,35,110,7,7,6.5,7,5.5,3,2,4,0,0,0,0,30,30,4,8,6.5,7,5.5,6,6.5,3,2,4,0,0,0,0,-0.286290168315587,-0.796715000154439
6886000,8,30,35,107,1.5,7,7,5,6,3,1,3,0,0,0,0,30,15,2,6,3,7,7,5,6.5,4,1,5,0,0,0,0,-2.05468841978774,-0.796715000154439
6914000,10,65,65,124,4,7,6.5,7,3,3,3,3,1,0,1,0,95,31,2,6,6.5,7,7,7,5.5,3,3,4,1,0,1,0,-0.286290168315587,1.51033551268691
6923000,11,65,70,129,6.5,7,7,7,7,4,4,2,1,0,1,0,30,37,3,12,6.5,7,7,7,7,3,3,1,1,0,1,0,0.59790895742049,-0.796715000154439
6927000,10,95,95,154,1,6.5,5,3,6.5,4,3,1,0,0,0,0,30,30,3,8,4,6,4,5,5.5,3,3,2,0,0,0,0,-0.286290168315587,-0.796715000154439
6932000,12,80,80,110,2.5,3,6.5,3,5.5,5,5,4,0,0,1,0,60,33,2,10,5,7,6.5,6,4,5,5,5,0,0,1,0,1.48210808315657,0.268077544233875
6934000,11,75,70,110,4,1.5,2,3,5,4,4,3,0,0,1,0,15,25,3,10,3.5,4.5,4.5,2.5,5,4,4,3,0,0,1,0,0.59790895742049,-1.3291112723486
6935000,10,45,35,114,5,5,4.5,1,1,5,3,3,0,0,1,0,37,25,1,5,4,4.5,4.5,4,4.5,5,3,4,0,0,1,0,-0.286290168315587,-0.548263406463833
6936000,10,65,75,103,7,7,7,4.5,7,5,6,4,0,0,1,0,37,26,2,8,4.5,5,7,4.5,4.5,5,5,5,0,0,1,0,-0.286290168315587,-0.548263406463833
6939000,10,75,25,107,7,7,1.5,3.5,7,3,5,5,0,0,1,0,20,24,3,8,4,7,3.5,4.5,7,3,5,5,0,0,1,0,-0.286290168315587,-1.15164584828388
6940000,11,70,50,131,7,5,1,7,7,4,6,5,0,0,1,0,90,28,4,10,7,7,4.5,7,7,4,6,5,0,0,1,0,0.59790895742049,1.33287008862219
6952000,10,50,35,114,1.5,6.5,1,2,6,4,4,2,0,0,1,0,0,17,0,7,4,7,3.5,2.5,6.5,4,4,2,0,0,1,0,-0.286290168315587,-1.86150754454275
6953000,10,45,60,129,3,3.5,7,5,2,2,4,3,0,0,0,0,50,24,2,7,4.5,4,5,5,4,1,4,2,0,0,0,0,-0.286290168315587,-0.0868533038955631
6954000,11,75,70,117,5,4.5,4,2,6,6,4,5,0,0,0,0,46,23,3,7,4,7,5,5,6.5,6,4,5,0,0,0,0,0.59790895742049,-0.228825643147338
6956000,11,80,85,145,3.5,1.5,1.5,3,3,4,3,3,0,0,0,0,30,26,3,10,4,6,6.5,4.5,5,5,3,3,0,0,0,0,0.59790895742049,-0.796715000154439
6957000,12,90,80,107,4,7,7,7,3.5,1,3,1,0,0,1,0,60,23,3,12,3.5,5,7,4.5,4,1,3,1,0,0,1,0,1.48210808315657,0.268077544233875
6960000,10,65,50,124,4,4.5,5.5,1,4,3,5,2,0,0,1,0,45,30,2,9,6,5,6.5,3.5,4.5,3,5,2,0,0,1,0,-0.286290168315587,-0.264318727960282
6962000,12,75,60,99,4.5,7,7,6,0.5,5,6,4,0,0,1,0,100,34,2,17,4.5,6.5,5.5,6.5,5,5,6,5,0,0,1,0,1.48210808315657,1.68780093675163
6963000,12,100,45,95,3.5,7,1.5,4,3.5,5,4,1,0,0,1,0,45,23,2,12,7,5,5,2,6.5,6,4,4,0,0,1,0,1.48210808315657,-0.264318727960282
6973000,12,100,85,117,3,5.5,7,7,7,6,4,5,0,0,1,0,100,21,2,12,3,5.5,6.5,7,6,6,4,4,0,0,1,0,1.48210808315657,1.68780093675163
6975000,12,95,60,114,4,4,7,1.5,0.5,2,4,2,0,0,0,0,100,28,2,9,4.5,4,7,4,6.5,2,4,2,0,0,0,0,1.48210808315657,1.68780093675163
6982000,11,85,80,110,6.5,3.5,4,3.5,3,5,6,5,0,0,1,0,90,21,2,8,7,5,3.5,6,6.5,5,6,5,0,0,1,0,0.59790895742049,1.33287008862219
6987000,10,70,45,124,2.5,2.5,5,7,4,3,3,3,0,0,0,0,90,26,3,10,2,6,4.5,6.5,4,3,3,2,0,0,0,0,-0.286290168315587,1.33287008862219
6993000,11,70,45,131,5,2,5,4.5,4.5,6,4,5,0,0,1,0,20,32,2,8,4.5,4.5,4,3.5,4.5,6,4,3,0,0,1,0,0.59790895742049,-1.15164584828388
7002000,12,70,55,121,5,1.5,7,1.5,7,3,4,2,0,0,1,0,40,30,3,6,6.5,4,4.5,3.5,5,3,3,4,0,0,1,0,1.48210808315657,-0.441784152025001
7010000,12,45,50,107,4,3,4,3.5,3.5,6,4,5,0,0,1,0,30,19,3,11,4,4.5,4,4,5,6,4,5,0,0,1,0,1.48210808315657,-0.796715000154439
7030000,10,90,90,129,2,3.5,7,7,7,6,3,4,0,0,1,0,100,19,3,10,6,6.5,6,6,6.5,5,3,5,0,0,1,0,-0.286290168315587,1.68780093675163
7046000,10,20,20,124,3,6.5,3.5,3.5,3,3,3,3,0,0,0,0,25,18,1,9,4,6,4,5.5,6.5,3,3,4,0,0,0,0,-0.286290168315587,-0.974180424219159
7063000,11,65,55,124,1,1.5,2,7,3.5,3,4,1,0,1,1,0,45,24,2,14,4.5,4.5,7,4.5,5,3,4,5,0,0,1,0,0.59790895742049,-0.264318727960282
7064000,11,45,25,124,6,4,1.5,3.5,3,4,4,4,0,1,1,0,50,29,3,8,6.5,4,6,6,6.5,4,4,4,0,0,1,0,0.59790895742049,-0.0868533038955631
7108000,10,45,55,66,5.5,3.5,3.5,5,4,3,3,2,0,0,1,0,35,18,2,10,3.5,7,4.5,4.5,6,3,6,3,0,0,1,0,-0.286290168315587,-0.61924957608972
7109000,11,100,70,110,1.5,7,1.5,6.5,6.5,4,5,4,0,0,1,0,40,19,1,6,2.5,7,3,5.5,6,4,5,5,0,0,1,0,0.59790895742049,-0.441784152025001
7114000,11,50,55,117,0.5,4.5,7,5,5.5,6,3,4,0,0,0,0,90,21,3,5,4,5,7,5,6.5,6,3,2,0,0,0,0,0.59790895742049,1.33287008862219
7117000,11,85,70,124,5.5,7,6.5,7,3.5,4,5,3,0,0,0,0,25,22,2,14,4,7,7,6.5,6.5,4,4,4,0,0,0,0,0.59790895742049,-0.974180424219159
7118000,10,35,20,129,2.5,3,2,3,2.5,3,2,2,1,0,1,0,30,13,0,7,4,7,7,5,4.5,3,2,4,1,0,1,0,-0.286290168315587,-0.796715000154439
7126000,11,70,50,110,3,3,2.5,3,3,6,3,2,0,0,0,0,37,22,3,8,7,5,7,7,7,5,3,4,0,0,0,0,0.59790895742049,-0.548263406463833
7133000,12,65,75,124,3.5,3.5,2.5,4,3.5,6,6,5,0,0,0,0,81,24,3,6,7,6,6,3,7,5,6,5,0,0,0,0,1.48210808315657,1.0134323253057
7136000,11,85,60,129,3.5,1.5,4,5,3,6,4,4,0,0,0,0,60,16,2,11,3,3.5,2,1.5,5,6,4,4,0,0,0,0,0.59790895742049,0.268077544233875
7137000,10,15,45,117,5,5.5,4.5,5.5,3.5,3,5,3,0,0,0,0,28,24,0,5,5.5,6.5,6,5.5,7,3,5,4,0,0,0,0,-0.286290168315587,-0.867701169780327
7143000,11,45,65,110,4,4.5,7,6,6.5,6,6,5,0,0,0,0,85,15,3,12,2,7,7,6.5,3.5,6,6,4,0,0,0,0,0.59790895742049,1.15540466455747
7146000,10,75,30,121,1,7,4.5,4.5,7,3,3,3,0,0,1,0,45,29,4,7,4,7,5,5,7,3,4,2,0,0,1,0,-0.286290168315587,-0.264318727960282
7147000,9,30,45,103,7,1.5,1,2.5,7,3,3,2,0,0,1,0,37,11,3,5,6.5,4.5,4.5,5.5,6.5,3,3,1,0,0,1,0,-1.17048929405166,-0.548263406463833
7149000,11,70,70,117,6,2.5,7,7,7,3,3,4,0,0,1,0,37,25,3,6,5,7,5,7,5,3,3,3,0,0,1,0,0.59790895742049,-0.548263406463833
7155000,7,25,30,103,3.5,5.5,3,3,4,2,3,1,0,0,1,0,15,20,1,5,7,4,5,3,4,2,3,1,0,0,1,0,-2.93888754552382,-1.3291112723486
7167000,12,95,80,107,2.5,3,3,3,2.5,3,3,2,0,0,0,0,90,13,2,17,3.5,4,5,3.5,4.5,4,3,5,0,0,0,0,1.48210808315657,1.33287008862219
7177000,12,80,75,129,5.5,5,5.5,5.5,5.5,4,6,5,0,0,1,0,90,25,4,13,2.5,7,7,5,5.5,4,6,5,0,0,1,0,1.48210808315657,1.33287008862219
7186000,11,60,60,117,5,7,5,4.5,7,4,4,4,0,0,0,0,100,34,2,12,7,4.5,5,3,7,4,4,4,0,0,0,0,0.59790895742049,1.68780093675163
7190000,12,65,70,154,6.5,1.5,1.5,3,6.5,5,5,1,0,0,1,0,85,22,3,8,6.5,4.5,4.5,6,6,5,5,4,0,0,1,0,1.48210808315657,1.15540466455747
7199000,10,45,60,99,7,7,5,7,6.5,2,2,3,0,0,1,0,46,16,2,7,7,6,4.5,6.5,7,2,2,3,0,0,1,0,-0.286290168315587,-0.228825643147338
7217000,10,75,45,99,6.5,1.5,6.5,3,1.5,6,5,5,0,0,0,0,71,21,3,12,7,4,5.5,5.5,6,6,5,5,0,0,0,0,-0.286290168315587,0.658501477176257
7224000,12,70,85,131,7,3,7,7,3,6,6,5,0,1,0,0,95,24,3,11,4.5,4,5,3,6,6,5,5,0,1,1,0,1.48210808315657,1.51033551268691
7227000,11,75,60,114,1.5,7,7,5.5,4.5,5,5,5,0,1,0,0,45,19,3,10,3,6,6.5,5,3,5,5,4,0,1,0,0,0.59790895742049,-0.264318727960282
7230000,11,100,60,117,5.5,6.5,3,7,3,4,4,4,0,1,0,0,80,24,3,17,6,4.5,5.5,6.5,5.5,4,3,5,0,1,0,0,0.59790895742049,0.977939240492751
7232000,9,70,65,107,4,6.5,2.5,1.5,3,3,3,5,0,1,0,0,95,18,2,9,6.5,7,5,5,6,3,3,5,0,1,0,0,-1.17048929405166,1.51033551268691
7241000,9,75,45,128,7,4.5,2,6.5,3.5,6,6,5,0,1,0,0,90,17,4,9,5.5,3.5,5.5,5,5.5,6,6,5,0,1,0,0,-1.17048929405166,1.33287008862219
7247000,11,60,65,121,3,2,7,3,5.5,3,3,2,0,1,0,0,45,22,2,12,6.5,4,7,3.5,6.5,3,3,3,0,1,0,0,0.59790895742049,-0.264318727960282
7249000,11,60,60,161,3,5,7,2.5,6,5,4,5,0,1,0,0,100,28,3,9,7,5.5,6.5,6.5,7,5,4,4,0,1,0,0,0.59790895742049,1.68780093675163
7251000,10,95,50,129,3.5,7,3.5,3.5,6,5,6,4,0,1,0,0,100,28,3,9,2,6,5,3,4.5,5,6,4,0,1,0,0,-0.286290168315587,1.68780093675163
7255000,10,95,75,103,2.5,4.5,5.5,3,5,6,4,5,0,0,1,0,37,20,3,8,1.5,6,5.5,5.5,4,6,4,4,0,0,1,0,-0.286290168315587,-0.548263406463833
7258000,10,55,90,121,3.5,1.5,7,3.5,3.5,2,3,1,1,0,1,0,35,12,2,13,3.5,3,7,5,4.5,2,3,2,1,0,1,0,-0.286290168315587,-0.61924957608972
7260000,9,35,10,114,2,6.5,7,3.5,4,4,3,5,0,0,0,0,28,26,1,8,3,6.5,6.5,4,4.5,4,3,5,0,0,0,0,-1.17048929405166,-0.867701169780327
7264000,11,70,50,99,4.5,4.5,3.5,3,3,3,3,3,0,0,0,0,60,22,2,12,4.5,5,6.5,4.5,5,3,3,4,0,0,0,0,0.59790895742049,0.268077544233875
7273000,12,45,85,129,7,5,4,7,7,4,2,2,0,0,0,0,90,31,4,8,5.5,6,4.5,4,7,4,2,5,0,0,0,0,1.48210808315657,1.33287008862219
7281000,12,80,75,114,1.5,2.5,7,3,6,4,3,4,0,0,0,0,80,28,4,15,2.5,7,7,5,4.5,3,3,2,0,0,0,0,1.48210808315657,0.977939240492751
7284000,11,65,60,124,3.5,7,5,3.5,7,3,2,1,0,0,0,0,81,20,3,10,6,3,6,2,6.5,3,2,2,0,0,0,0,0.59790895742049,1.0134323253057
7286000,11,45,50,124,1.5,5,7,1.5,7,4,6,5,0,0,0,0,81,32,1,12,4,5.5,7,7,4,4,6,4,0,0,0,0,0.59790895742049,1.0134323253057
7297000,11,65,65,124,6,4.5,7,1.5,7,5,4,5,0,0,1,0,91,21,3,3,3,5,5,5.5,6,5,3,5,0,0,0,0,0.59790895742049,1.36836317343513
7300000,11,40,25,92,2.5,6,3.5,6.5,5,3,2,3,0,0,1,0,25,17,2,9,5.5,4.5,4.5,7,5.5,3,2,3,0,0,1,0,0.59790895742049,-0.974180424219159
7309000,11,40,10,114,3,7,7,5,5.5,4,4,4,0,1,1,0,46,17,3,3,2,5,7,4.5,5.5,4,3,5,0,1,1,0,0.59790895742049,-0.228825643147338
7320000,10,80,40,117,3,1.5,3,6.5,7,6,6,5,0,0,0,0,46,22,3,8,5.5,4.5,3,3.5,5.5,6,6,4,0,0,0,0,-0.286290168315587,-0.228825643147338
7327000,12,75,50,124,4,7,7,6.5,3.5,4,3,3,0,0,0,0,46,20,3,8,4.5,7,6.5,7,4.5,4,3,2,0,0,0,0,1.48210808315657,-0.228825643147338
7337000,6,30,40,107,1,6,7,2.5,7,1,2,2,1,0,1,0,0,10,1,4,5,4,4,4.5,4,1,1,1,1,0,1,0,-3.82308667125989,-1.86150754454275
7339000,11,90,95,161,3,6.5,5,3.5,3.5,3,2,1,0,0,1,0,46,24,3,15,4,4.5,6,4.5,6,3,2,2,0,0,1,0,0.59790895742049,-0.228825643147338
7340000,11,100,60,117,1.5,4.5,4,7,7,4,4,3,0,0,1,0,70,21,4,15,5,5,4.5,7,7,4,4,3,0,0,1,0,0.59790895742049,0.623008392363313
7345000,11,90,50,124,3.5,3.5,2.5,7,7,4,3,3,0,0,0,0,60,13,3,13,2,6,3,5.5,7,3,3,3,0,0,0,0,0.59790895742049,0.268077544233875
7354000,10,40,25,107,1,7,3,6.5,3,4,5,3,0,0,1,0,75,23,2,9,4,6,4.5,7,5.5,4,5,5,0,0,1,0,-0.286290168315587,0.800473816428032
7358000,12,90,60,114,4,6.5,7,2.5,5,6,3,5,0,1,0,0,90,30,3,9,3.5,4.5,7,4,5,5,3,4,0,1,0,0,1.48210808315657,1.33287008862219
7360000,7,25,30,97,3.5,3.5,6,1,3.5,3,5,4,0,0,1,0,0,21,0,6,6,3,1.5,1,3.5,3,5,4,0,0,0,0,-2.93888754552382,-1.86150754454275
7379000,7,40,20,95,1.5,7,3,3.5,5,3,3,3,0,0,0,0,37,11,1,3,3.5,6.5,4.5,5,5.5,3,3,5,0,0,0,0,-2.93888754552382,-0.548263406463833
7382000,11,65,60,110,6.5,7,7,7,7,5,6,5,0,1,0,0,91,22,2,10,7,5,4.5,7,7,5,6,5,0,1,0,0,0.59790895742049,1.36836317343513
7384000,11,65,85,121,3.5,7,3.5,1.5,6.5,3,3,4,0,0,0,0,91,19,2,8,6.5,6.5,5,4.5,5.5,3,3,5,0,0,0,0,0.59790895742049,1.36836317343513
7396000,11,40,40,135,3,6.5,2.5,4.5,7,3,4,4,0,0,1,0,28,19,2,8,4,5,4.5,4.5,6,3,5,3,0,0,1,0,0.59790895742049,-0.867701169780327
7415000,9,50,30,107,7,5,3,3,7,4,3,2,0,0,0,0,0,28,0,6,4.5,5,3.5,1.5,3,3,3,2,0,0,0,0,-1.17048929405166,-1.86150754454275
7422000,10,70,50,95,1.5,7,7,6.5,7,5,5,4,0,0,1,0,15,15,2,7,2.5,7,6.5,4,6,5,4,5,0,0,1,0,-0.286290168315587,-1.3291112723486
7426000,10,45,40,110,2,2,3,2,7,5,5,4,0,0,1,0,37,15,0,13,4.5,3,6,6,6.5,5,5,2,0,0,1,0,-0.286290168315587,-0.548263406463833
7428000,11,80,55,140,7,6.5,3.5,6,7,4,6,4,1,0,1,0,40,33,3,11,7,7,4.5,6.5,7,4,6,5,1,0,1,0,0.59790895742049,-0.441784152025001
7430000,10,95,65,129,3.5,7,4.5,6.5,3,4,3,2,0,0,0,0,91,36,3,12,6.5,6,4,4.5,6,4,3,3,0,0,0,0,-0.286290168315587,1.36836317343513
7470000,11,70,60,99,3,7,4,5.5,3.5,3,4,2,0,0,1,0,50,16,4,8,3,5,4,5.5,7,3,4,3,0,0,1,0,0.59790895742049,-0.0868533038955631
7471000,12,80,30,129,7,7,6.5,7,6.5,3,2,4,0,0,1,0,46,25,1,7,7,7,7,4.5,6,3,2,2,0,0,1,0,1.48210808315657,-0.228825643147338
7476000,12,50,50,117,3,6.5,5,5,7,3,6,5,0,0,1,0,0,20,2,8,7,4.5,4.5,4,7,2,6,5,0,0,1,0,1.48210808315657,-1.86150754454275
7482000,11,55,65,114,3.5,7,6.5,7,3.5,5,3,5,0,0,0,0,46,20,1,7,7,7,7,7,6.5,5,3,4,0,0,0,0,0.59790895742049,-0.228825643147338
7488000,12,50,85,95,4,1.5,7,0.5,5,4,4,2,0,0,0,0,37,13,3,6,3.5,4,7,4,6,4,4,5,0,0,0,0,1.48210808315657,-0.548263406463833
7489000,11,50,40,103,7,5,7,6.5,6.5,4,3,5,0,0,0,0,91,17,4,9,4.5,3.5,6,5,4.5,4,3,5,0,0,0,0,0.59790895742049,1.36836317343513
7496000,10,55,35,117,5.5,7,7,1.5,7,3,5,3,0,0,1,0,25,20,3,8,5.5,5,6,5.5,6.5,3,6,4,0,0,1,0,-0.286290168315587,-0.974180424219159
7497000,10,75,55,129,7,7,5,4.5,5.5,2,2,1,0,0,0,0,40,26,3,12,7,4.5,7,6.5,7,3,2,1,0,0,0,0,-0.286290168315587,-0.441784152025001
7503000,9,40,35,95,2.5,2,5,5.5,5.5,3,4,3,0,0,0,0,46,27,1,12,6.5,6,7,5,7,3,3,3,0,0,1,0,-1.17048929405166,-0.228825643147338
7513000,11,70,60,95,7,7,7,7,4,5,3,4,0,0,0,0,81,39,3,7,6.5,6.5,5.5,6.5,3.5,5,4,5,0,0,0,0,0.59790895742049,1.0134323253057
7515000,9,20,70,107,0.5,7,5,1.5,3,4,4,3,1,0,1,0,71,27,2,7,6.5,7,7,6,7,4,3,4,1,0,1,0,-1.17048929405166,0.658501477176257
7527000,12,80,95,154,6.5,7,6,6.5,3.5,4,3,5,0,0,0,0,56,20,2,14,6,6,6,6,6,4,3,5,0,0,0,0,1.48210808315657,0.1261052049821
7528000,11,60,35,103,7,7,4,4.5,7,3,3,3,0,0,0,0,46,25,1,7,5,5,4,2,7,3,3,1,0,0,0,0,0.59790895742049,-0.228825643147338
7532000,12,95,75,107,2.5,7,5,5,3.5,4,4,4,0,0,0,0,91,21,2,11,4.5,3,4.5,6.5,4.5,3,4,4,0,0,0,0,1.48210808315657,1.36836317343513
